"","date","day_of_week","is_weekday","location","hour","demand","wind_speed","temperature","activity"
"1505","2025-09-13","Saturday",0,"cardiff",17,189.3,7.20643945728532,15.027035,0.579584192873635
"1506","2025-09-13","Saturday",0,"cardiff",18,199.61,6.22771522885231,14.41715,0.698571200259433
"1507","2025-09-13","Saturday",0,"cardiff",19,221.6,6.01408621315288,13.75107,0.732885454461198
"1508","2025-09-13","Saturday",0,"cardiff",20,219.38,5.33024599413697,12.856045,0.612256326059396
"1509","2025-09-13","Saturday",0,"cardiff",21,211.77,5.26163533018137,12.80984,0.604615445653691
"1510","2025-09-13","Saturday",0,"cardiff",22,197.34,4.83476810784828,12.61364,0.518126227460359
"1511","2025-09-13","Saturday",0,"cardiff",23,191.62,3.78066824108728,12.34799,0.377707378537305
"1512","2025-09-13","Saturday",0,"cardiff",24,183.16,3.70170220823547,12.113065,0.185231260442381
"1513","2025-09-13","Saturday",0,"derby",1,333.12,5.23816923287653,10.731375,0.0911576138879381
"1514","2025-09-13","Saturday",0,"derby",2,324.39,5.5517130166659,10.4566600000001,0.132050863600646
"1515","2025-09-13","Saturday",0,"derby",3,317.16,5.40344303575714,10.212305,0.0676943371685425
"1516","2025-09-13","Saturday",0,"derby",4,307.25,5.77508055883616,10.323635,0.0616632834101241
"1517","2025-09-13","Saturday",0,"derby",5,297.28,5.87714394551383,10.26595,0.0894916909937421
"1518","2025-09-13","Saturday",0,"derby",6,297.83,5.46746441001908,10.37805,0.115910917859496
"1519","2025-09-13","Saturday",0,"derby",7,317,4.93022724913163,10.216275,0.176793219461186
"1520","2025-09-13","Saturday",0,"derby",8,337.26,4.6452169458229,10.64852,0
"1521","2025-09-13","Saturday",0,"derby",9,349.08,6.02567450380226,11.619285,0.223414778453686
"1522","2025-09-13","Saturday",0,"derby",10,336.15,5.94243933095062,13.076655,0.310629656464626
"1523","2025-09-13","Saturday",0,"derby",11,318.01,5.41170676853703,14.236045,0.457971864921756
"1524","2025-09-13","Saturday",0,"derby",12,320.34,5.07609535725974,15.053025,0.613542675867332
"1525","2025-09-13","Saturday",0,"derby",13,325.92,6.40896878995827,15.3951950000001,0.530803127658415
"1526","2025-09-13","Saturday",0,"derby",14,364,5.89772000940492,16.02999,0.577280602996419
"1527","2025-09-13","Saturday",0,"derby",15,342.63,5.58729889937194,15.1421750000001,0.641508668184137
"1528","2025-09-13","Saturday",0,"derby",16,309.15,5.92875381935815,15.21206,0.691626737506647
"1529","2025-09-13","Saturday",0,"derby",17,337.26,5.78015327382778,15.612,0.579584192873635
"1530","2025-09-13","Saturday",0,"derby",18,380.82,5.16303627546802,15.37026,0.698571200259433
"1531","2025-09-13","Saturday",0,"derby",19,390.28,4.68528294278843,14.214935,0.732885454461198
"1532","2025-09-13","Saturday",0,"derby",20,395.9,4.12413465776644,12.66561,0.612256326059396
"1533","2025-09-13","Saturday",0,"derby",21,391.9,4.13647026464377,11.698515,0.604615445653691
"1534","2025-09-13","Saturday",0,"derby",22,382.76,3.99730538805335,11.13512,0.518126227460359
"1535","2025-09-13","Saturday",0,"derby",23,349.37,4.22831197431586,10.63705,0.377707378537305
"1536","2025-09-13","Saturday",0,"derby",24,324.57,3.38300268558329,10.1023200000001,0.185231260442381
"1537","2025-09-13","Saturday",0,"swansea",1,169.81,8.22401023919318,12.413015,0.0911576138879381
"1538","2025-09-13","Saturday",0,"swansea",2,212.14,7.93568468873403,12.01427,0.132050863600646
"1539","2025-09-13","Saturday",0,"swansea",3,313.58,7.9643641574938,11.83536,0.0676943371685425
"1540","2025-09-13","Saturday",0,"swansea",4,289.52,7.32458471235916,11.933005,0.0616632834101241
"1541","2025-09-13","Saturday",0,"swansea",5,293.65,5.81276553729617,11.41247,0.0894916909937421
"1542","2025-09-13","Saturday",0,"swansea",6,327.87,5.71494846062942,11.3038300000001,0.115910917859496
"1543","2025-09-13","Saturday",0,"swansea",7,305.15,5.53654697181557,11.0082650000001,0.176793219461186
"1544","2025-09-13","Saturday",0,"swansea",8,348.4,5.75077532000663,11.778405,0
"1545","2025-09-13","Saturday",0,"swansea",9,329.95,5.74394136472073,12.776515,0.223414778453686
"1546","2025-09-13","Saturday",0,"swansea",10,338.94,5.94135621807101,13.4165,0.310629656464626
"1547","2025-09-13","Saturday",0,"swansea",11,239.39,7.56638295511026,14.277065,0.457971864921756
"1548","2025-09-13","Saturday",0,"swansea",12,60.21,7.22409687392718,14.61749,0.613542675867332
"1549","2025-09-13","Saturday",0,"swansea",13,57.83,7.29934095510164,14.64617,0.530803127658415
"1550","2025-09-13","Saturday",0,"swansea",14,-46.55,7.03496989531335,15.05245,0.577280602996419
"1551","2025-09-13","Saturday",0,"swansea",15,-111.73,6.702353181341,15.1070100000001,0.641508668184137
"1552","2025-09-13","Saturday",0,"swansea",16,-61.63,7.81108984734512,15.0519,0.691626737506647
"1553","2025-09-13","Saturday",0,"swansea",17,-9.85,7.62437054673251,14.999685,0.579584192873635
"1554","2025-09-13","Saturday",0,"swansea",18,70.9,6.74355325736616,14.7276900000001,0.698571200259433
"1555","2025-09-13","Saturday",0,"swansea",19,245.06,6.31811203834198,14.170985,0.732885454461198
"1556","2025-09-13","Saturday",0,"swansea",20,366.17,5.66360877299878,13.619745,0.612256326059396
"1557","2025-09-13","Saturday",0,"swansea",21,435.92,5.66574415790261,13.7356150000001,0.604615445653691
"1558","2025-09-13","Saturday",0,"swansea",22,398.16,5.18049376492776,13.3353500000001,0.518126227460359
"1559","2025-09-13","Saturday",0,"swansea",23,383.42,4.56859921950758,12.81966,0.377707378537305
"1560","2025-09-13","Saturday",0,"swansea",24,350.7,4.72594991873119,12.63845,0.185231260442381
"1561","2025-09-14","Sunday",0,"birmingham",1,309.99,3.24950325562914,9.48184000000003,0.114136747611013
"1562","2025-09-14","Sunday",0,"birmingham",2,297.68,3.1771441316624,9.08438000000001,0.254266533369405
"1563","2025-09-14","Sunday",0,"birmingham",3,284.65,3.05359274042004,8.44546000000003,0.129272524381225
"1564","2025-09-14","Sunday",0,"birmingham",4,270.5,2.68641212029383,7.94912000000005,0.0784519307390172
"1565","2025-09-14","Sunday",0,"birmingham",5,260.34,2.42820827252187,7.75088,0
"1566","2025-09-14","Sunday",0,"birmingham",6,258.18,2.62762231193031,7.7704,0.141656105291568
"1567","2025-09-14","Sunday",0,"birmingham",7,264.08,2.73705438273488,7.94814000000002,0.169394011328381
"1568","2025-09-14","Sunday",0,"birmingham",8,288.02,3.06887370594823,9.12808000000001,0.87024824779121
"1569","2025-09-14","Sunday",0,"birmingham",9,333.08,2.98789784948657,10.54775,0.885719616159769
"1570","2025-09-14","Sunday",0,"birmingham",10,375.56,3.62976949349659,11.85757,0.395033454157555
"1571","2025-09-14","Sunday",0,"birmingham",11,406.32,5.49486244466511,12.65176,0.294211129594803
"1572","2025-09-14","Sunday",0,"birmingham",12,426.47,6.06846987917744,13.31387,0.329320137733131
"1573","2025-09-14","Sunday",0,"birmingham",13,446.26,5.45921763789482,13.25894,0.302746809867584
"1574","2025-09-14","Sunday",0,"birmingham",14,452.09,4.97378122047532,12.892,0.267749305426007
"1575","2025-09-14","Sunday",0,"birmingham",15,453.74,5.61377314330368,12.64492,0.330870039764274
"1576","2025-09-14","Sunday",0,"birmingham",16,466.44,6.76419228544533,13.2631,0.314348322864652
"1577","2025-09-14","Sunday",0,"birmingham",17,487.07,7.38741503066441,13.6188,0.417961329468497
"1578","2025-09-14","Sunday",0,"birmingham",18,489.2,6.72525262311639,14.59512,0.760580044962807
"1579","2025-09-14","Sunday",0,"birmingham",19,481.33,6.52567546921118,15.2892000000001,0.763607295512001
"1580","2025-09-14","Sunday",0,"birmingham",20,475.95,7.41179686856377,16.34023,0.89016677915924
"1581","2025-09-14","Sunday",0,"birmingham",21,450.4,7.0912106533674,15.86855,0.552062100452271
"1582","2025-09-14","Sunday",0,"birmingham",22,415.06,6.99097041088533,14.5196800000001,0.411233209978129
"1583","2025-09-14","Sunday",0,"birmingham",23,364.02,7.11812647826273,14.49917,0.370560286947837
"1584","2025-09-14","Sunday",0,"birmingham",24,324.34,7.46250363907165,14.39858,0.079245882423589
"1585","2025-09-14","Sunday",0,"bristol",1,415.24,3.0897206497548,10.33535,0.114136747611013
"1586","2025-09-14","Sunday",0,"bristol",2,442.76,2.68390926394616,9.53164000000004,0.254266533369405
"1587","2025-09-14","Sunday",0,"bristol",3,382.42,2.34023837593756,8.84585000000004,0.129272524381225
"1588","2025-09-14","Sunday",0,"bristol",4,355.69,2.10351761830958,8.44912000000005,0.0784519307390172
"1589","2025-09-14","Sunday",0,"bristol",5,343.24,2.3574213015323,8.50674000000004,0
"1590","2025-09-14","Sunday",0,"bristol",6,340.8,2.52682322351898,8.41300000000001,0.141656105291568
"1591","2025-09-14","Sunday",0,"bristol",7,362.29,2.63792632241857,8.29385000000002,0.169394011328381
"1592","2025-09-14","Sunday",0,"bristol",8,380.49,3.18724963574212,9.12808000000001,0.87024824779121
"1593","2025-09-14","Sunday",0,"bristol",9,440.45,3.18198396263222,10.26064,0.885719616159769
"1594","2025-09-14","Sunday",0,"bristol",10,502.08,3.58338062386136,11.43765,0.395033454157555
"1595","2025-09-14","Sunday",0,"bristol",11,550.2,5.45409325760667,12.61465,0.294211129594803
"1596","2025-09-14","Sunday",0,"bristol",12,564.91,6.64096280203234,13.30215,0.329320137733131
"1597","2025-09-14","Sunday",0,"bristol",13,599.07,6.0553084617274,14.16128,0.302746809867584
"1598","2025-09-14","Sunday",0,"bristol",14,596.42,5.85888858649232,14.6088,0.267749305426007
"1599","2025-09-14","Sunday",0,"bristol",15,615.88,6.85676129270868,14.97305,0.330870039764274
"1600","2025-09-14","Sunday",0,"bristol",16,655.6,6.86056882584104,15.34902,0.314348322864652
"1601","2025-09-14","Sunday",0,"bristol",17,637.31,6.99792992779079,16.17544,0.417961329468497
"1602","2025-09-14","Sunday",0,"bristol",18,666.41,8.10144584400488,17.21816,0.760580044962807
"1603","2025-09-14","Sunday",0,"bristol",19,629.5,8.96504293108579,17.4259300000001,0.763607295512001
"1604","2025-09-14","Sunday",0,"bristol",20,622.06,8.50815659697927,17.1586,0.89016677915924
"1605","2025-09-14","Sunday",0,"bristol",21,599.09,7.86942680457043,15.8998,0.552062100452271
"1606","2025-09-14","Sunday",0,"bristol",22,540.74,8.16770708442579,15.18374,0.411233209978129
"1607","2025-09-14","Sunday",0,"bristol",23,464.72,8.05389304621876,14.88784,0.370560286947837
"1608","2025-09-14","Sunday",0,"bristol",24,418.64,8.44682340986273,14.506,0.079245882423589
"1609","2025-09-14","Sunday",0,"cardiff",1,173.75,3.41689939795935,11.96737,0.114136747611013
"1610","2025-09-14","Sunday",0,"cardiff",2,166.07,3.03284774090361,11.316825,0.254266533369405
"1611","2025-09-14","Sunday",0,"cardiff",3,161.52,2.23116967256508,10.8811000000001,0.129272524381225
"1612","2025-09-14","Sunday",0,"cardiff",4,159.75,2.25590546684228,10.704035,0.0784519307390172
"1613","2025-09-14","Sunday",0,"cardiff",5,156.16,2.50006025811653,10.698175,0
"1614","2025-09-14","Sunday",0,"cardiff",6,157.78,2.61950052988505,10.39351,0.141656105291568
"1615","2025-09-14","Sunday",0,"cardiff",7,153.71,2.80432032655868,10.39651,0.169394011328381
"1616","2025-09-14","Sunday",0,"cardiff",8,156.6,3.45767368642743,10.85684,0.87024824779121
"1617","2025-09-14","Sunday",0,"cardiff",9,168.37,3.83168584688985,11.582115,0.885719616159769
"1618","2025-09-14","Sunday",0,"cardiff",10,185.58,4.1896342088085,12.0832800000001,0.395033454157555
"1619","2025-09-14","Sunday",0,"cardiff",11,194.87,6.3003630588789,12.720205,0.294211129594803
"1620","2025-09-14","Sunday",0,"cardiff",12,199.69,7.32609892263358,13.386195,0.329320137733131
"1621","2025-09-14","Sunday",0,"cardiff",13,220.07,6.44822499829328,14.4270300000001,0.302746809867584
"1622","2025-09-14","Sunday",0,"cardiff",14,231.73,6.58627721139412,14.811065,0.267749305426007
"1623","2025-09-14","Sunday",0,"cardiff",15,244.54,7.07467069375182,15.127465,0.330870039764274
"1624","2025-09-14","Sunday",0,"cardiff",16,238.8,6.51724118943277,15.6205,0.314348322864652
"1625","2025-09-14","Sunday",0,"cardiff",17,244.79,8.37202961974692,16.78793,0.417961329468497
"1626","2025-09-14","Sunday",0,"cardiff",18,258.06,10.2161520190722,17.5082,0.760580044962807
"1627","2025-09-14","Sunday",0,"cardiff",19,319.06,10.3723380007698,17.66427,0.763607295512001
"1628","2025-09-14","Sunday",0,"cardiff",20,321.89,8.96905147943864,16.45276,0.89016677915924
"1629","2025-09-14","Sunday",0,"cardiff",21,304.03,9.07149177646209,15.47909,0.552062100452271
"1630","2025-09-14","Sunday",0,"cardiff",22,288.19,10.1362221906219,15.1116,0.411233209978129
"1631","2025-09-14","Sunday",0,"cardiff",23,264.99,9.69436878172399,14.78353,0.370560286947837
"1632","2025-09-14","Sunday",0,"cardiff",24,246.31,10.0116568774382,14.45718,0.079245882423589
"1633","2025-09-14","Sunday",0,"derby",1,319.67,3.54442049119731,9.802325,0.114136747611013
"1634","2025-09-14","Sunday",0,"derby",2,312,3.67558274578267,9.37151500000004,0.254266533369405
"1635","2025-09-14","Sunday",0,"derby",3,304.44,3.56821293637787,8.59985000000006,0.129272524381225
"1636","2025-09-14","Sunday",0,"derby",4,295.66,3.55538577201829,8.10345000000001,0.0784519307390172
"1637","2025-09-14","Sunday",0,"derby",5,290.67,3.03582271730563,7.81145000000004,0
"1638","2025-09-14","Sunday",0,"derby",6,291.29,2.83625597219857,7.69235000000003,0.141656105291568
"1639","2025-09-14","Sunday",0,"derby",7,301.89,3.05982178428223,7.91311000000002,0.169394011328381
"1640","2025-09-14","Sunday",0,"derby",8,316.64,3.40659823432326,9.18105500000001,0.87024824779121
"1641","2025-09-14","Sunday",0,"derby",9,345.92,3.2936555285233,10.7139500000001,0.885719616159769
"1642","2025-09-14","Sunday",0,"derby",10,367.61,3.45470666223696,12.131125,0.395033454157555
"1643","2025-09-14","Sunday",0,"derby",11,377.85,5.23483752165884,12.83349,0.294211129594803
"1644","2025-09-14","Sunday",0,"derby",12,386.08,6.42244313077631,13.70455,0.329320137733131
"1645","2025-09-14","Sunday",0,"derby",13,407.75,6.0509056008737,13.696555,0.302746809867584
"1646","2025-09-14","Sunday",0,"derby",14,420.65,6.10922484130125,13.468285,0.267749305426007
"1647","2025-09-14","Sunday",0,"derby",15,416.99,5.14503137039502,12.7554,0.330870039764274
"1648","2025-09-14","Sunday",0,"derby",16,428.02,5.98974890212165,12.45156,0.314348322864652
"1649","2025-09-14","Sunday",0,"derby",17,384.8,7.39185639247987,12.95102,0.417961329468497
"1650","2025-09-14","Sunday",0,"derby",18,407.07,7.90461781475208,13.49746,0.760580044962807
"1651","2025-09-14","Sunday",0,"derby",19,448.72,7.18610901753778,14.264865,0.763607295512001
"1652","2025-09-14","Sunday",0,"derby",20,428.4,7.0256189167332,14.7467,0.89016677915924
"1653","2025-09-14","Sunday",0,"derby",21,389.6,7.54318411687159,15.83358,0.552062100452271
"1654","2025-09-14","Sunday",0,"derby",22,338.82,7.37748927676761,14.951435,0.411233209978129
"1655","2025-09-14","Sunday",0,"derby",23,343.9,7.11812579949242,14.00228,0.370560286947837
"1656","2025-09-14","Sunday",0,"derby",24,312.72,7.33669659351928,14.153465,0.079245882423589
"1657","2025-09-14","Sunday",0,"swansea",1,374.71,4.0916059404006,12.4322100000001,0.114136747611013
"1658","2025-09-14","Sunday",0,"swansea",2,376.62,3.17441695667284,11.975065,0.254266533369405
"1659","2025-09-14","Sunday",0,"swansea",3,406.27,2.32445165712485,11.60281,0.129272524381225
"1660","2025-09-14","Sunday",0,"swansea",4,385.14,2.49706062689861,11.791955,0.0784519307390172
"1661","2025-09-14","Sunday",0,"swansea",5,368.09,3.16590993194023,11.9902,0
"1662","2025-09-14","Sunday",0,"swansea",6,371.41,3.44364845691576,11.873,0.141656105291568
"1663","2025-09-14","Sunday",0,"swansea",7,345.3,3.6910041410538,11.85452,0.169394011328381
"1664","2025-09-14","Sunday",0,"swansea",8,308.41,4.63463044008457,12.249415,0.87024824779121
"1665","2025-09-14","Sunday",0,"swansea",9,298.91,5.16902839027005,12.72275,0.885719616159769
"1666","2025-09-14","Sunday",0,"swansea",10,296.28,6.18251058531216,12.981715,0.395033454157555
"1667","2025-09-14","Sunday",0,"swansea",11,216.8,8.2288718908168,13.3539950000001,0.294211129594803
"1668","2025-09-14","Sunday",0,"swansea",12,149.78,9.03245697374569,13.956505,0.329320137733131
"1669","2025-09-14","Sunday",0,"swansea",13,138.85,9.32756101288883,14.441675,0.302746809867584
"1670","2025-09-14","Sunday",0,"swansea",14,142.32,8.9726406690773,15.4878150000001,0.267749305426007
"1671","2025-09-14","Sunday",0,"swansea",15,225.57,8.03367562556249,15.57085,0.330870039764274
"1672","2025-09-14","Sunday",0,"swansea",16,299.08,8.83544842182609,16.35589,0.314348322864652
"1673","2025-09-14","Sunday",0,"swansea",17,173.68,11.4825737684989,17.11702,0.417961329468497
"1674","2025-09-14","Sunday",0,"swansea",18,184.81,11.4865556553066,17.28652,0.760580044962807
"1675","2025-09-14","Sunday",0,"swansea",19,168.24,10.5918387958573,16.49828,0.763607295512001
"1676","2025-09-14","Sunday",0,"swansea",20,204.96,10.4695173589786,15.60216,0.89016677915924
"1677","2025-09-14","Sunday",0,"swansea",21,174.69,11.9128390416387,15.171475,0.552062100452271
"1678","2025-09-14","Sunday",0,"swansea",22,126.9,12.5754246732912,14.9016350000001,0.411233209978129
"1679","2025-09-14","Sunday",0,"swansea",23,73.01,10.8471532919699,14.68298,0.370560286947837
"1680","2025-09-14","Sunday",0,"swansea",24,39.57,11.3048401313866,14.549975,0.079245882423589
"1681","2025-09-15","Monday",1,"birmingham",1,303.63,7.88308341321569,14.05947,0.0982783378645776
"1682","2025-09-15","Monday",1,"birmingham",2,298.24,8.53037578253098,13.53774,0.141966393506004
"1683","2025-09-15","Monday",1,"birmingham",3,290.84,8.95366012189104,13.45107,0.191641995255625
"1684","2025-09-15","Monday",1,"birmingham",4,276.23,9.02667630007532,13.52407,0.175647157144613
"1685","2025-09-15","Monday",1,"birmingham",5,271.36,9.03042921191531,13.61953,0.00394231939716845
"1686","2025-09-15","Monday",1,"birmingham",6,281.88,9.02378636174599,13.6127,0.238196981533436
"1687","2025-09-15","Monday",1,"birmingham",7,330.03,8.95994825883154,13.4977,0.112886481543867
"1688","2025-09-15","Monday",1,"birmingham",8,392.23,9.25082872718438,13.60928,0.897146352716569
"1689","2025-09-15","Monday",1,"birmingham",9,409.56,8.2120960556005,14.5292,0.850074894737205
"1690","2025-09-15","Monday",1,"birmingham",10,425.84,11.2639937298037,15.31655,0.408842689268549
"1691","2025-09-15","Monday",1,"birmingham",11,435.12,9.03159308683263,16.01382,0.227622920156549
"1692","2025-09-15","Monday",1,"birmingham",12,434.16,10.3109360371552,16.34976,0.406432967658343
"1693","2025-09-15","Monday",1,"birmingham",13,439.46,9.46578134967012,16.44033,0.358678923917043
"1694","2025-09-15","Monday",1,"birmingham",14,416.25,9.96491917855695,16.25015,0.334009565211628
"1695","2025-09-15","Monday",1,"birmingham",15,423.92,9.92075308379203,16.28774,0.344718975885429
"1696","2025-09-15","Monday",1,"birmingham",16,425.19,9.89159282474915,16.23867,0.353114363569638
"1697","2025-09-15","Monday",1,"birmingham",17,454.95,8.98847671098164,15.84463,0.278497315290183
"1698","2025-09-15","Monday",1,"birmingham",18,478.57,9.16473633488231,15.4181,0.746236754220735
"1699","2025-09-15","Monday",1,"birmingham",19,464.33,8.23090433201199,15.21743,0.747871880879068
"1700","2025-09-15","Monday",1,"birmingham",20,464.37,8.27813061801064,14.87563,0.853161516184733
"1701","2025-09-15","Monday",1,"birmingham",21,456.28,8.14526253671755,14.62148,0.561678066375
"1702","2025-09-15","Monday",1,"birmingham",22,411.25,8.15163914003688,14.3544,0.477208073957234
"1703","2025-09-15","Monday",1,"birmingham",23,371.59,8.097940183835,14.1244,0.250154278342758
"1704","2025-09-15","Monday",1,"birmingham",24,327.15,7.8250652300319,13.7421000000001,0
"1705","2025-09-15","Monday",1,"bristol",1,405.08,8.76852745075503,13.9833,0.0982783378645776
"1706","2025-09-15","Monday",1,"bristol",2,381.59,8.91690949639913,13.83267,0.141966393506004
"1707","2025-09-15","Monday",1,"bristol",3,416.16,9.62320661581831,13.39834,0.191641995255625
"1708","2025-09-15","Monday",1,"bristol",4,358.89,10.2534070056171,13.68813,0.175647157144613
"1709","2025-09-15","Monday",1,"bristol",5,349.16,9.85987647047352,13.53164,0.00394231939716845
"1710","2025-09-15","Monday",1,"bristol",6,392.31,9.84462171573581,13.4213,0.238196981533436
"1711","2025-09-15","Monday",1,"bristol",7,440.02,9.76520263246642,13.35317,0.112886481543867
"1712","2025-09-15","Monday",1,"bristol",8,523.38,10.3085444028062,13.50967,0.897146352716569
"1713","2025-09-15","Monday",1,"bristol",9,585.41,10.1533239494541,14.1366200000001,0.850074894737205
"1714","2025-09-15","Monday",1,"bristol",10,581.3,11.4727396020114,14.65444,0.408842689268549
"1715","2025-09-15","Monday",1,"bristol",11,553.43,8.97937101361874,15.2892000000001,0.227622920156549
"1716","2025-09-15","Monday",1,"bristol",12,545.2,10.1158361802352,15.20522,0.406432967658343
"1717","2025-09-15","Monday",1,"bristol",13,501.61,10.6955987283516,15.9208,0.358678923917043
"1718","2025-09-15","Monday",1,"bristol",14,500.92,11.106584812212,15.6525,0.334009565211628
"1719","2025-09-15","Monday",1,"bristol",15,509.18,10.5720050025655,16.06704,0.344718975885429
"1720","2025-09-15","Monday",1,"bristol",16,529.42,9.98871276691817,16.04922,0.353114363569638
"1721","2025-09-15","Monday",1,"bristol",17,584.72,9.4794593107823,16.0126,0.278497315290183
"1722","2025-09-15","Monday",1,"bristol",18,645.53,9.39119912034691,15.88687,0.746236754220735
"1723","2025-09-15","Monday",1,"bristol",19,657.07,8.7843154743817,15.4108,0.747871880879068
"1724","2025-09-15","Monday",1,"bristol",20,660.43,8.51843988184089,14.92056,0.853161516184733
"1725","2025-09-15","Monday",1,"bristol",21,636.24,7.92951889137581,14.5922,0.561678066375
"1726","2025-09-15","Monday",1,"bristol",22,593.75,7.60117608295041,14.28213,0.477208073957234
"1727","2025-09-15","Monday",1,"bristol",23,504.38,7.44232864798732,13.9291,0.250154278342758
"1728","2025-09-15","Monday",1,"bristol",24,433.16,7.10922774254018,13.52725,0
"1729","2025-09-15","Monday",1,"cardiff",1,231.1,10.6692623183748,14.36232,0.0982783378645776
"1730","2025-09-15","Monday",1,"cardiff",2,252.8,11.0998320069896,13.95883,0.141966393506004
"1731","2025-09-15","Monday",1,"cardiff",3,320.87,11.5836084796161,13.88086,0.191641995255625
"1732","2025-09-15","Monday",1,"cardiff",4,301.79,12.0770927313011,14.02413,0.175647157144613
"1733","2025-09-15","Monday",1,"cardiff",5,304.76,11.5677172559075,13.743645,0.00394231939716845
"1734","2025-09-15","Monday",1,"cardiff",6,314.2,11.9927574419645,13.650815,0.238196981533436
"1735","2025-09-15","Monday",1,"cardiff",7,373.38,11.6518999775979,13.70772,0.112886481543867
"1736","2025-09-15","Monday",1,"cardiff",8,442.78,11.6767979273159,13.91607,0.897146352716569
"1737","2025-09-15","Monday",1,"cardiff",9,397.99,12.1075161862276,14.32125,0.850074894737205
"1738","2025-09-15","Monday",1,"cardiff",10,354.49,12.2769437487917,14.70528,0.408842689268549
"1739","2025-09-15","Monday",1,"cardiff",11,342.15,11.2216211866182,14.739405,0.227622920156549
"1740","2025-09-15","Monday",1,"cardiff",12,332.48,11.2146125153054,14.725915,0.406432967658343
"1741","2025-09-15","Monday",1,"cardiff",13,324.96,11.6909988988768,15.6904500000001,0.358678923917043
"1742","2025-09-15","Monday",1,"cardiff",14,312.79,12.1027034557199,15.838065,0.334009565211628
"1743","2025-09-15","Monday",1,"cardiff",15,319.92,11.9809208573546,16.123865,0.344718975885429
"1744","2025-09-15","Monday",1,"cardiff",16,343.9,11.1395204858374,15.794455,0.353114363569638
"1745","2025-09-15","Monday",1,"cardiff",17,391.94,11.131228647315,15.9180250000001,0.278497315290183
"1746","2025-09-15","Monday",1,"cardiff",18,430.64,11.0199661504161,15.76678,0.746236754220735
"1747","2025-09-15","Monday",1,"cardiff",19,439.73,10.6089629695974,15.407015,0.747871880879068
"1748","2025-09-15","Monday",1,"cardiff",20,451.44,10.2586562475725,15.085745,0.853161516184733
"1749","2025-09-15","Monday",1,"cardiff",21,427.46,9.87860037721795,14.863795,0.561678066375
"1750","2025-09-15","Monday",1,"cardiff",22,390.21,9.91377239132971,14.63967,0.477208073957234
"1751","2025-09-15","Monday",1,"cardiff",23,346.06,10.0375352170312,14.25625,0.250154278342758
"1752","2025-09-15","Monday",1,"cardiff",24,307.34,9.42882756819587,13.9101850000001,0
"1753","2025-09-15","Monday",1,"derby",1,303.42,8.03023616552482,13.876,0.0982783378645776
"1754","2025-09-15","Monday",1,"derby",2,300.36,8.54213893469886,13.387535,0.141966393506004
"1755","2025-09-15","Monday",1,"derby",3,295.44,9.17732956695857,13.21191,0.191641995255625
"1756","2025-09-15","Monday",1,"derby",4,282.78,9.33698261700157,13.12765,0.175647157144613
"1757","2025-09-15","Monday",1,"derby",5,287.06,9.43474684900577,13.51025,0.00394231939716845
"1758","2025-09-15","Monday",1,"derby",6,306.6,9.52516542556379,13.58148,0.238196981533436
"1759","2025-09-15","Monday",1,"derby",7,363.83,9.69535037352041,13.32296,0.112886481543867
"1760","2025-09-15","Monday",1,"derby",8,411.08,9.98040226660426,13.479545,0.897146352716569
"1761","2025-09-15","Monday",1,"derby",9,431.06,9.13069594598724,14.142545,0.850074894737205
"1762","2025-09-15","Monday",1,"derby",10,416.92,12.3286808262057,14.724815,0.408842689268549
"1763","2025-09-15","Monday",1,"derby",11,414.07,10.5136508982416,15.74917,0.227622920156549
"1764","2025-09-15","Monday",1,"derby",12,409.3,11.294714795949,16.00423,0.406432967658343
"1765","2025-09-15","Monday",1,"derby",13,404.72,11.6259312783599,16.21389,0.358678923917043
"1766","2025-09-15","Monday",1,"derby",14,395.37,11.0176277744347,16.285335,0.334009565211628
"1767","2025-09-15","Monday",1,"derby",15,392.19,10.9240708551975,15.677575,0.344718975885429
"1768","2025-09-15","Monday",1,"derby",16,386.74,10.3766087402765,15.48977,0.353114363569638
"1769","2025-09-15","Monday",1,"derby",17,413.86,10.3570850661379,15.58111,0.278497315290183
"1770","2025-09-15","Monday",1,"derby",18,463.05,10.2510860287788,14.588065,0.746236754220735
"1771","2025-09-15","Monday",1,"derby",19,461.92,8.87829259275415,14.5583800000001,0.747871880879068
"1772","2025-09-15","Monday",1,"derby",20,399.56,8.71291520702848,14.2791100000001,0.853161516184733
"1773","2025-09-15","Monday",1,"derby",21,416.26,8.64899418921535,13.808135,0.561678066375
"1774","2025-09-15","Monday",1,"derby",22,414.2,8.7524947068316,13.940455,0.477208073957234
"1775","2025-09-15","Monday",1,"derby",23,389.14,8.56869879235917,14.0834,0.250154278342758
"1776","2025-09-15","Monday",1,"derby",24,352.7,8.56462618483996,13.90432,0
"1777","2025-09-15","Monday",1,"swansea",1,15.25,12.15635235878,14.13872,0.0982783378645776
"1778","2025-09-15","Monday",1,"swansea",2,13.45,12.1083686302878,14.344595,0.141966393506004
"1779","2025-09-15","Monday",1,"swansea",3,29.61,12.8321568052487,14.2998,0.191641995255625
"1780","2025-09-15","Monday",1,"swansea",4,-11.71,12.4078797688757,14.289755,0.175647157144613
"1781","2025-09-15","Monday",1,"swansea",5,-37.37,12.1826806137227,14.0288,0.00394231939716845
"1782","2025-09-15","Monday",1,"swansea",6,-34.59,12.3346079648207,14.030695,0.238196981533436
